time,num_nodes,num_links,avg_degree,network_density
22.6,15,101,13.4667,0.961905
22.8,15,101,13.4667,0.961905
23,15,101,13.4667,0.961905
23.2,15,101,13.4667,0.961905
23.4,15,101,13.4667,0.961905
23.6,15,101,13.4667,0.961905
23.8,15,102,13.6,0.971429
24,15,102,13.6,0.971429
24.2,15,102,13.6,0.971429
24.4,15,102,13.6,0.971429
24.6,15,102,13.6,0.971429
24.8,15,102,13.6,0.971429
25,15,102,13.6,0.971429
25.2,15,102,13.6,0.971429
25.4,15,102,13.6,0.971429
25.6,15,102,13.6,0.971429
25.8,15,102,13.6,0.971429
26,15,102,13.6,0.971429
26.2,15,102,13.6,0.971429
26.4,15,102,13.6,0.971429
26.6,15,102,13.6,0.971429
26.8,15,102,13.6,0.971429
27,15,102,13.6,0.971429
27.2,15,102,13.6,0.971429
27.4,15,102,13.6,0.971429
27.6,15,102,13.6,0.971429
27.8,15,102,13.6,0.971429
28,15,102,13.6,0.971429
28.2,15,102,13.6,0.971429
28.4,15,102,13.6,0.971429
28.6,15,102,13.6,0.971429
28.8,15,100,13.3333,0.952381
29,15,99,13.2,0.942857
29.2,15,99,13.2,0.942857
29.4,15,99,13.2,0.942857
29.6,15,99,13.2,0.942857
29.8,15,99,13.2,0.942857
30,15,98,13.0667,0.933333
30.2,15,98,13.0667,0.933333
30.4,15,98,13.0667,0.933333
30.6,15,98,13.0667,0.933333
30.8,15,98,13.0667,0.933333
31,15,99,13.2,0.942857
31.2,15,99,13.2,0.942857
31.4,15,99,13.2,0.942857
31.6,15,99,13.2,0.942857
31.8,15,101,13.4667,0.961905
32,15,102,13.6,0.971429
32.2,15,102,13.6,0.971429
32.4,15,102,13.6,0.971429
32.6,15,102,13.6,0.971429
32.8,15,102,13.6,0.971429
33,15,102,13.6,0.971429
33.2,15,102,13.6,0.971429
33.4,15,102,13.6,0.971429
33.6,15,102,13.6,0.971429
33.8,15,102,13.6,0.971429
34,15,102,13.6,0.971429
34.2,15,102,13.6,0.971429
34.4,15,102,13.6,0.971429
34.6,15,102,13.6,0.971429
34.8,15,102,13.6,0.971429
35,15,102,13.6,0.971429
35.2,15,102,13.6,0.971429
35.4,15,102,13.6,0.971429
35.6,15,103,13.7333,0.980952
35.8,15,103,13.7333,0.980952
36,15,103,13.7333,0.980952
36.2,15,104,13.8667,0.990476
36.4,15,104,13.8667,0.990476
36.6,15,104,13.8667,0.990476
36.8,15,104,13.8667,0.990476
37,15,104,13.8667,0.990476
37.2,15,104,13.8667,0.990476
37.4,15,104,13.8667,0.990476
37.6,15,104,13.8667,0.990476
37.8,15,104,13.8667,0.990476
38,15,104,13.8667,0.990476
38.2,15,103,13.7333,0.980952
38.4,15,103,13.7333,0.980952
38.6,15,103,13.7333,0.980952
38.8,15,103,13.7333,0.980952
39,15,103,13.7333,0.980952
39.2,15,102,13.6,0.971429
39.4,15,101,13.4667,0.961905
39.6,15,101,13.4667,0.961905
39.8,15,101,13.4667,0.961905
40,15,100,13.3333,0.952381
40.2,15,98,13.0667,0.933333
40.4,15,98,13.0667,0.933333
40.6,15,98,13.0667,0.933333
40.8,15,98,13.0667,0.933333
41,15,97,12.9333,0.92381
41.2,15,97,12.9333,0.92381
41.4,15,97,12.9333,0.92381
41.6,15,97,12.9333,0.92381
41.8,15,97,12.9333,0.92381
42,15,98,13.0667,0.933333
42.2,15,98,13.0667,0.933333
42.4,15,100,13.3333,0.952381
42.6,15,98,13.0667,0.933333
42.8,15,99,13.2,0.942857
43,15,97,12.9333,0.92381
43.2,15,97,12.9333,0.92381
43.4,15,97,12.9333,0.92381
43.6,15,97,12.9333,0.92381
43.8,15,98,13.0667,0.933333
44,15,97,12.9333,0.92381
44.2,15,97,12.9333,0.92381
44.4,15,97,12.9333,0.92381
44.6,15,97,12.9333,0.92381
44.8,15,97,12.9333,0.92381
45,15,97,12.9333,0.92381
45.2,15,97,12.9333,0.92381
45.4,15,98,13.0667,0.933333
45.6,15,98,13.0667,0.933333
45.8,15,98,13.0667,0.933333
46,15,98,13.0667,0.933333
46.2,15,99,13.2,0.942857
46.4,15,99,13.2,0.942857
46.6,15,99,13.2,0.942857
46.8,15,99,13.2,0.942857
47,15,99,13.2,0.942857
47.2,15,97,12.9333,0.92381
47.4,15,97,12.9333,0.92381
47.6,15,97,12.9333,0.92381
47.8,15,96,12.8,0.914286
48,15,96,12.8,0.914286
48.2,15,96,12.8,0.914286
48.4,15,96,12.8,0.914286
48.6,15,94,12.5333,0.895238
48.8,15,94,12.5333,0.895238
49,15,94,12.5333,0.895238
49.2,15,94,12.5333,0.895238
49.4,15,94,12.5333,0.895238
49.6,15,94,12.5333,0.895238
49.8,15,94,12.5333,0.895238
50,15,94,12.5333,0.895238
50.2,15,94,12.5333,0.895238
50.4,15,94,12.5333,0.895238
50.6,15,95,12.6667,0.904762
50.8,15,96,12.8,0.914286
51,15,96,12.8,0.914286
51.2,15,96,12.8,0.914286
51.4,15,97,12.9333,0.92381
51.6,15,97,12.9333,0.92381
51.8,15,97,12.9333,0.92381
52,15,97,12.9333,0.92381
52.2,15,98,13.0667,0.933333
52.4,15,99,13.2,0.942857
52.6,15,99,13.2,0.942857
52.8,15,100,13.3333,0.952381
53,15,101,13.4667,0.961905
53.2,15,101,13.4667,0.961905
53.4,15,102,13.6,0.971429
53.6,15,102,13.6,0.971429
53.8,15,102,13.6,0.971429
54,15,103,13.7333,0.980952
54.2,15,103,13.7333,0.980952
54.4,15,103,13.7333,0.980952
54.6,15,104,13.8667,0.990476
54.8,15,104,13.8667,0.990476
55,15,104,13.8667,0.990476
55.2,15,103,13.7333,0.980952
55.4,15,103,13.7333,0.980952
55.6,15,103,13.7333,0.980952
55.8,15,102,13.6,0.971429
56,15,102,13.6,0.971429
56.2,15,103,13.7333,0.980952
56.4,15,103,13.7333,0.980952
56.6,15,103,13.7333,0.980952
56.8,15,103,13.7333,0.980952
57,15,103,13.7333,0.980952
57.2,15,103,13.7333,0.980952
57.4,15,102,13.6,0.971429
57.6,15,101,13.4667,0.961905
57.8,15,101,13.4667,0.961905
58,15,100,13.3333,0.952381
58.2,15,100,13.3333,0.952381
58.4,15,101,13.4667,0.961905
58.6,15,100,13.3333,0.952381
58.8,15,100,13.3333,0.952381
59,15,100,13.3333,0.952381
59.2,15,100,13.3333,0.952381
59.4,15,100,13.3333,0.952381
59.6,15,100,13.3333,0.952381
59.8,15,101,13.4667,0.961905
60,15,101,13.4667,0.961905
60.2,15,101,13.4667,0.961905
60.4,15,100,13.3333,0.952381
60.6,15,100,13.3333,0.952381
60.8,15,100,13.3333,0.952381
61,15,98,13.0667,0.933333
61.2,15,97,12.9333,0.92381
61.4,15,97,12.9333,0.92381
61.6,15,97,12.9333,0.92381
61.8,15,97,12.9333,0.92381
62,15,97,12.9333,0.92381
62.2,15,97,12.9333,0.92381
62.4,15,96,12.8,0.914286
62.6,15,96,12.8,0.914286
62.8,15,95,12.6667,0.904762
63,15,94,12.5333,0.895238
63.2,15,93,12.4,0.885714
63.4,15,93,12.4,0.885714
63.6,15,93,12.4,0.885714
63.8,15,92,12.2667,0.87619
64,15,91,12.1333,0.866667
64.2,15,90,12,0.857143
64.4,15,89,11.8667,0.847619
64.6,15,89,11.8667,0.847619
64.8,15,87,11.6,0.828571
65,15,87,11.6,0.828571
65.2,15,86,11.4667,0.819048
65.4,15,86,11.4667,0.819048
65.6,15,86,11.4667,0.819048
65.8,15,87,11.6,0.828571
66,15,86,11.4667,0.819048
66.2,15,86,11.4667,0.819048
66.4,15,86,11.4667,0.819048
66.6,15,86,11.4667,0.819048
66.8,15,88,11.7333,0.838095
67,15,89,11.8667,0.847619
67.2,15,89,11.8667,0.847619
67.4,15,89,11.8667,0.847619
67.6,15,88,11.7333,0.838095
67.8,15,88,11.7333,0.838095
68,15,89,11.8667,0.847619
68.2,15,89,11.8667,0.847619
68.4,15,89,11.8667,0.847619
68.6,15,89,11.8667,0.847619
68.8,15,89,11.8667,0.847619
69,15,89,11.8667,0.847619
69.2,15,89,11.8667,0.847619
69.4,15,90,12,0.857143
69.6,15,90,12,0.857143
69.8,15,90,12,0.857143
70,15,90,12,0.857143
70.2,15,90,12,0.857143
70.4,15,91,12.1333,0.866667
70.6,15,91,12.1333,0.866667
70.8,15,90,12,0.857143
71,15,90,12,0.857143
71.2,15,90,12,0.857143
71.4,15,90,12,0.857143
71.6,15,90,12,0.857143
71.8,15,90,12,0.857143
72,15,90,12,0.857143
72.2,15,90,12,0.857143
72.4,15,90,12,0.857143
72.6,15,90,12,0.857143
72.8,15,90,12,0.857143
73,15,89,11.8667,0.847619
73.2,15,89,11.8667,0.847619
73.4,15,90,12,0.857143
73.6,15,90,12,0.857143
73.8,15,90,12,0.857143
74,15,90,12,0.857143
74.2,15,92,12.2667,0.87619
74.4,15,93,12.4,0.885714
74.6,15,93,12.4,0.885714
74.8,15,93,12.4,0.885714
75,15,93,12.4,0.885714
75.2,15,93,12.4,0.885714
75.4,15,93,12.4,0.885714
75.6,15,93,12.4,0.885714
75.8,15,93,12.4,0.885714
76,15,93,12.4,0.885714
76.2,15,92,12.2667,0.87619
76.4,15,92,12.2667,0.87619
76.6,15,91,12.1333,0.866667
76.8,15,91,12.1333,0.866667
77,15,90,12,0.857143
77.2,15,90,12,0.857143
77.4,15,90,12,0.857143
77.6,15,89,11.8667,0.847619
77.8,15,89,11.8667,0.847619
78,15,89,11.8667,0.847619
78.2,15,88,11.7333,0.838095
78.4,15,88,11.7333,0.838095
78.6,15,88,11.7333,0.838095
78.8,15,88,11.7333,0.838095
79,15,87,11.6,0.828571
79.2,15,87,11.6,0.828571
79.4,15,87,11.6,0.828571
79.6,15,86,11.4667,0.819048
79.8,15,86,11.4667,0.819048
80,15,87,11.6,0.828571
80.2,15,88,11.7333,0.838095
80.4,15,89,11.8667,0.847619
80.6,15,89,11.8667,0.847619
80.8,15,89,11.8667,0.847619
81,15,87,11.6,0.828571
81.2,15,87,11.6,0.828571
81.4,15,87,11.6,0.828571
81.6,15,86,11.4667,0.819048
81.8,15,87,11.6,0.828571
82,15,87,11.6,0.828571
82.2,15,87,11.6,0.828571
82.4,15,87,11.6,0.828571
82.6,15,87,11.6,0.828571
82.8,15,87,11.6,0.828571
83,15,87,11.6,0.828571
83.2,15,87,11.6,0.828571
83.4,15,87,11.6,0.828571
83.6,15,87,11.6,0.828571
83.8,15,87,11.6,0.828571
84,15,87,11.6,0.828571
84.2,15,87,11.6,0.828571
84.4,15,87,11.6,0.828571
84.6,15,87,11.6,0.828571
84.8,15,87,11.6,0.828571
85,15,87,11.6,0.828571
85.2,15,85,11.3333,0.809524
85.4,15,85,11.3333,0.809524
85.6,15,85,11.3333,0.809524
85.8,15,85,11.3333,0.809524
86,15,85,11.3333,0.809524
86.2,15,86,11.4667,0.819048
86.4,15,86,11.4667,0.819048
86.6,15,86,11.4667,0.819048
86.8,15,86,11.4667,0.819048
87,15,86,11.4667,0.819048
87.2,15,86,11.4667,0.819048
87.4,15,87,11.6,0.828571
87.6,15,87,11.6,0.828571
87.8,15,87,11.6,0.828571
88,15,86,11.4667,0.819048
88.2,15,86,11.4667,0.819048
88.4,15,86,11.4667,0.819048
88.6,15,86,11.4667,0.819048
88.8,15,86,11.4667,0.819048
89,15,86,11.4667,0.819048
89.2,15,86,11.4667,0.819048
89.4,15,86,11.4667,0.819048
89.6,15,85,11.3333,0.809524
89.8,15,84,11.2,0.8
90,15,84,11.2,0.8
90.2,15,84,11.2,0.8
90.4,15,84,11.2,0.8
90.6,15,84,11.2,0.8
90.8,15,84,11.2,0.8
91,15,84,11.2,0.8
91.2,15,84,11.2,0.8
91.4,15,84,11.2,0.8
91.6,15,84,11.2,0.8
91.8,15,84,11.2,0.8
