time,num_nodes,num_links,avg_degree,network_density
22.6,15,102,13.6,0.971429
22.8,15,102,13.6,0.971429
23,15,102,13.6,0.971429
23.2,15,102,13.6,0.971429
23.4,15,102,13.6,0.971429
23.6,15,102,13.6,0.971429
23.8,15,102,13.6,0.971429
24,15,102,13.6,0.971429
24.2,15,102,13.6,0.971429
24.4,15,102,13.6,0.971429
24.6,15,102,13.6,0.971429
24.8,15,102,13.6,0.971429
25,15,102,13.6,0.971429
25.2,15,102,13.6,0.971429
25.4,15,102,13.6,0.971429
25.6,15,102,13.6,0.971429
25.8,15,102,13.6,0.971429
26,15,102,13.6,0.971429
26.2,15,102,13.6,0.971429
26.4,15,102,13.6,0.971429
26.6,15,102,13.6,0.971429
26.8,15,102,13.6,0.971429
27,15,102,13.6,0.971429
27.2,15,102,13.6,0.971429
27.4,15,102,13.6,0.971429
27.6,15,102,13.6,0.971429
27.8,15,102,13.6,0.971429
28,15,102,13.6,0.971429
28.2,15,102,13.6,0.971429
28.4,15,102,13.6,0.971429
28.6,15,102,13.6,0.971429
28.8,15,102,13.6,0.971429
29,15,102,13.6,0.971429
29.2,15,102,13.6,0.971429
29.4,15,102,13.6,0.971429
29.6,15,102,13.6,0.971429
29.8,15,102,13.6,0.971429
30,15,102,13.6,0.971429
30.2,15,102,13.6,0.971429
30.4,15,102,13.6,0.971429
30.6,15,102,13.6,0.971429
30.8,15,102,13.6,0.971429
31,15,102,13.6,0.971429
31.2,15,102,13.6,0.971429
31.4,15,102,13.6,0.971429
31.6,15,102,13.6,0.971429
31.8,15,102,13.6,0.971429
32,15,102,13.6,0.971429
32.2,15,102,13.6,0.971429
32.4,15,102,13.6,0.971429
32.6,15,102,13.6,0.971429
32.8,15,102,13.6,0.971429
33,15,102,13.6,0.971429
33.2,15,102,13.6,0.971429
33.4,15,102,13.6,0.971429
33.6,15,103,13.7333,0.980952
33.8,15,103,13.7333,0.980952
34,15,103,13.7333,0.980952
34.2,15,103,13.7333,0.980952
34.4,15,103,13.7333,0.980952
34.6,15,103,13.7333,0.980952
34.8,15,103,13.7333,0.980952
35,15,103,13.7333,0.980952
35.2,15,103,13.7333,0.980952
35.4,15,103,13.7333,0.980952
35.6,15,103,13.7333,0.980952
35.8,15,103,13.7333,0.980952
36,15,103,13.7333,0.980952
36.2,15,102,13.6,0.971429
36.4,15,102,13.6,0.971429
36.6,15,102,13.6,0.971429
36.8,15,101,13.4667,0.961905
37,15,100,13.3333,0.952381
37.2,15,99,13.2,0.942857
37.4,15,98,13.0667,0.933333
37.6,15,96,12.8,0.914286
37.8,15,96,12.8,0.914286
38,15,95,12.6667,0.904762
38.2,15,95,12.6667,0.904762
38.4,15,94,12.5333,0.895238
38.6,15,92,12.2667,0.87619
38.8,15,92,12.2667,0.87619
39,15,92,12.2667,0.87619
39.2,15,92,12.2667,0.87619
39.4,15,90,12,0.857143
39.6,15,90,12,0.857143
39.8,15,90,12,0.857143
40,15,90,12,0.857143
40.2,15,90,12,0.857143
40.4,15,90,12,0.857143
40.6,15,90,12,0.857143
40.8,15,89,11.8667,0.847619
41,15,87,11.6,0.828571
41.2,15,87,11.6,0.828571
41.4,15,88,11.7333,0.838095
41.6,15,88,11.7333,0.838095
41.8,15,88,11.7333,0.838095
42,15,89,11.8667,0.847619
42.2,15,89,11.8667,0.847619
42.4,15,89,11.8667,0.847619
42.6,15,89,11.8667,0.847619
42.8,15,89,11.8667,0.847619
43,15,92,12.2667,0.87619
43.2,15,92,12.2667,0.87619
43.4,15,93,12.4,0.885714
43.6,15,93,12.4,0.885714
43.8,15,94,12.5333,0.895238
44,15,97,12.9333,0.92381
44.2,15,98,13.0667,0.933333
44.4,15,99,13.2,0.942857
44.6,15,100,13.3333,0.952381
44.8,15,100,13.3333,0.952381
45,15,100,13.3333,0.952381
45.2,15,100,13.3333,0.952381
45.4,15,101,13.4667,0.961905
45.6,15,102,13.6,0.971429
45.8,15,102,13.6,0.971429
46,15,102,13.6,0.971429
46.2,15,102,13.6,0.971429
46.4,15,102,13.6,0.971429
46.6,15,102,13.6,0.971429
46.8,15,102,13.6,0.971429
47,15,102,13.6,0.971429
47.2,15,102,13.6,0.971429
47.4,15,102,13.6,0.971429
47.6,15,102,13.6,0.971429
47.8,15,102,13.6,0.971429
48,15,102,13.6,0.971429
48.2,15,102,13.6,0.971429
48.4,15,103,13.7333,0.980952
48.6,15,103,13.7333,0.980952
48.8,15,101,13.4667,0.961905
49,15,101,13.4667,0.961905
49.2,15,100,13.3333,0.952381
49.4,15,100,13.3333,0.952381
49.6,15,100,13.3333,0.952381
49.8,15,100,13.3333,0.952381
50,15,100,13.3333,0.952381
50.2,15,100,13.3333,0.952381
50.4,15,100,13.3333,0.952381
50.6,15,101,13.4667,0.961905
50.8,15,101,13.4667,0.961905
51,15,101,13.4667,0.961905
51.2,15,101,13.4667,0.961905
51.4,15,101,13.4667,0.961905
51.6,15,100,13.3333,0.952381
51.8,15,100,13.3333,0.952381
52,15,100,13.3333,0.952381
52.2,15,100,13.3333,0.952381
52.4,15,100,13.3333,0.952381
52.6,15,99,13.2,0.942857
52.8,15,99,13.2,0.942857
53,15,98,13.0667,0.933333
53.2,15,97,12.9333,0.92381
53.4,15,97,12.9333,0.92381
53.6,15,97,12.9333,0.92381
53.8,15,97,12.9333,0.92381
54,15,97,12.9333,0.92381
54.2,15,95,12.6667,0.904762
54.4,15,95,12.6667,0.904762
54.6,15,95,12.6667,0.904762
54.8,15,95,12.6667,0.904762
55,15,93,12.4,0.885714
55.2,15,90,12,0.857143
55.4,15,88,11.7333,0.838095
55.6,15,87,11.6,0.828571
55.8,15,87,11.6,0.828571
56,15,85,11.3333,0.809524
56.2,15,83,11.0667,0.790476
56.4,15,83,11.0667,0.790476
56.6,15,83,11.0667,0.790476
56.8,15,83,11.0667,0.790476
57,15,83,11.0667,0.790476
57.2,15,82,10.9333,0.780952
57.4,15,82,10.9333,0.780952
57.6,15,81,10.8,0.771429
57.8,15,81,10.8,0.771429
58,15,81,10.8,0.771429
58.2,15,81,10.8,0.771429
58.4,15,82,10.9333,0.780952
58.6,15,82,10.9333,0.780952
58.8,15,82,10.9333,0.780952
59,15,82,10.9333,0.780952
59.2,15,82,10.9333,0.780952
59.4,15,83,11.0667,0.790476
59.6,15,83,11.0667,0.790476
59.8,15,84,11.2,0.8
60,15,84,11.2,0.8
60.2,15,84,11.2,0.8
60.4,15,85,11.3333,0.809524
60.6,15,85,11.3333,0.809524
60.8,15,84,11.2,0.8
61,15,85,11.3333,0.809524
61.2,15,84,11.2,0.8
61.4,15,85,11.3333,0.809524
61.6,15,85,11.3333,0.809524
61.8,15,85,11.3333,0.809524
62,15,85,11.3333,0.809524
62.2,15,84,11.2,0.8
62.4,15,84,11.2,0.8
62.6,15,86,11.4667,0.819048
62.8,15,86,11.4667,0.819048
63,15,86,11.4667,0.819048
63.2,15,86,11.4667,0.819048
63.4,15,85,11.3333,0.809524
63.6,15,85,11.3333,0.809524
63.8,15,85,11.3333,0.809524
64,15,85,11.3333,0.809524
64.2,15,85,11.3333,0.809524
64.4,15,85,11.3333,0.809524
64.6,15,85,11.3333,0.809524
64.8,15,84,11.2,0.8
65,15,84,11.2,0.8
65.2,15,83,11.0667,0.790476
65.4,15,83,11.0667,0.790476
65.6,15,83,11.0667,0.790476
65.8,15,83,11.0667,0.790476
66,15,84,11.2,0.8
66.2,15,84,11.2,0.8
66.4,15,84,11.2,0.8
66.6,15,84,11.2,0.8
66.8,15,84,11.2,0.8
67,15,86,11.4667,0.819048
67.2,15,86,11.4667,0.819048
67.4,15,86,11.4667,0.819048
67.6,15,87,11.6,0.828571
67.8,15,87,11.6,0.828571
68,15,87,11.6,0.828571
68.2,15,87,11.6,0.828571
68.4,15,88,11.7333,0.838095
68.6,15,90,12,0.857143
68.8,15,91,12.1333,0.866667
69,15,91,12.1333,0.866667
69.2,15,92,12.2667,0.87619
69.4,15,92,12.2667,0.87619
69.6,15,92,12.2667,0.87619
69.8,15,92,12.2667,0.87619
70,15,93,12.4,0.885714
70.2,15,93,12.4,0.885714
70.4,15,93,12.4,0.885714
70.6,15,94,12.5333,0.895238
70.8,15,94,12.5333,0.895238
71,15,94,12.5333,0.895238
71.2,15,95,12.6667,0.904762
71.4,15,95,12.6667,0.904762
71.6,15,95,12.6667,0.904762
71.8,15,95,12.6667,0.904762
72,15,95,12.6667,0.904762
72.2,15,94,12.5333,0.895238
72.4,15,94,12.5333,0.895238
72.6,15,94,12.5333,0.895238
72.8,15,94,12.5333,0.895238
73,15,94,12.5333,0.895238
73.2,15,94,12.5333,0.895238
73.4,15,93,12.4,0.885714
73.6,15,91,12.1333,0.866667
73.8,15,93,12.4,0.885714
74,15,91,12.1333,0.866667
74.2,15,91,12.1333,0.866667
74.4,15,92,12.2667,0.87619
74.6,15,92,12.2667,0.87619
74.8,15,92,12.2667,0.87619
75,15,93,12.4,0.885714
75.2,15,91,12.1333,0.866667
75.4,15,91,12.1333,0.866667
75.6,15,91,12.1333,0.866667
75.8,15,88,11.7333,0.838095
76,15,87,11.6,0.828571
76.2,15,87,11.6,0.828571
76.4,15,87,11.6,0.828571
76.6,15,88,11.7333,0.838095
76.8,15,87,11.6,0.828571
77,15,86,11.4667,0.819048
77.2,15,86,11.4667,0.819048
77.4,15,85,11.3333,0.809524
