time,num_nodes,num_links,avg_degree,network_density
22.6,15,102,13.6,0.971429
22.8,15,102,13.6,0.971429
23,15,102,13.6,0.971429
23.2,15,102,13.6,0.971429
23.4,15,102,13.6,0.971429
23.6,15,102,13.6,0.971429
23.8,15,102,13.6,0.971429
24,15,102,13.6,0.971429
24.2,15,102,13.6,0.971429
24.4,15,102,13.6,0.971429
24.6,15,102,13.6,0.971429
24.8,15,102,13.6,0.971429
25,15,102,13.6,0.971429
25.2,15,102,13.6,0.971429
25.4,15,102,13.6,0.971429
25.6,15,102,13.6,0.971429
25.8,15,102,13.6,0.971429
26,15,102,13.6,0.971429
26.2,15,102,13.6,0.971429
26.4,15,102,13.6,0.971429
26.6,15,102,13.6,0.971429
26.8,15,102,13.6,0.971429
27,15,102,13.6,0.971429
27.2,15,102,13.6,0.971429
27.4,15,102,13.6,0.971429
27.6,15,102,13.6,0.971429
27.8,15,102,13.6,0.971429
28,15,102,13.6,0.971429
28.2,15,102,13.6,0.971429
28.4,15,102,13.6,0.971429
28.6,15,102,13.6,0.971429
28.8,15,102,13.6,0.971429
29,15,102,13.6,0.971429
29.2,15,102,13.6,0.971429
29.4,15,102,13.6,0.971429
29.6,15,102,13.6,0.971429
29.8,15,102,13.6,0.971429
30,15,102,13.6,0.971429
30.2,15,102,13.6,0.971429
30.4,15,102,13.6,0.971429
30.6,15,102,13.6,0.971429
30.8,15,102,13.6,0.971429
31,15,102,13.6,0.971429
31.2,15,102,13.6,0.971429
31.4,15,103,13.7333,0.980952
31.6,15,103,13.7333,0.980952
31.8,15,103,13.7333,0.980952
32,15,103,13.7333,0.980952
32.2,15,103,13.7333,0.980952
32.4,15,103,13.7333,0.980952
32.6,15,104,13.8667,0.990476
32.8,15,105,14,1
33,15,105,14,1
33.2,15,105,14,1
33.4,15,105,14,1
33.6,15,105,14,1
33.8,15,105,14,1
34,15,105,14,1
34.2,15,105,14,1
34.4,15,105,14,1
34.6,15,105,14,1
34.8,15,105,14,1
35,15,105,14,1
35.2,15,105,14,1
35.4,15,105,14,1
35.6,15,105,14,1
35.8,15,105,14,1
36,15,105,14,1
36.2,15,105,14,1
36.4,15,105,14,1
36.6,15,105,14,1
36.8,15,105,14,1
37,15,105,14,1
37.2,15,105,14,1
37.4,15,105,14,1
37.6,15,105,14,1
37.8,15,105,14,1
38,15,105,14,1
38.2,15,105,14,1
38.4,15,105,14,1
38.6,15,105,14,1
38.8,15,105,14,1
39,15,105,14,1
39.2,15,105,14,1
39.4,15,105,14,1
39.6,15,105,14,1
39.8,15,105,14,1
40,15,105,14,1
40.2,15,105,14,1
40.4,15,105,14,1
40.6,15,105,14,1
40.8,15,105,14,1
41,15,105,14,1
41.2,15,105,14,1
41.4,15,105,14,1
41.6,15,105,14,1
41.8,15,105,14,1
42,15,105,14,1
42.2,15,105,14,1
42.4,15,105,14,1
42.6,15,105,14,1
42.8,15,105,14,1
43,15,105,14,1
43.2,15,105,14,1
43.4,15,105,14,1
43.6,15,105,14,1
43.8,15,105,14,1
44,15,105,14,1
44.2,15,105,14,1
44.4,15,105,14,1
44.6,15,105,14,1
44.8,15,105,14,1
45,15,105,14,1
45.2,15,105,14,1
45.4,15,105,14,1
45.6,15,105,14,1
45.8,15,105,14,1
46,15,105,14,1
46.2,15,105,14,1
46.4,15,105,14,1
46.6,15,105,14,1
46.8,15,105,14,1
47,15,105,14,1
47.2,15,105,14,1
47.4,15,105,14,1
47.6,15,105,14,1
47.8,15,105,14,1
48,15,105,14,1
48.2,15,105,14,1
48.4,15,105,14,1
48.6,15,105,14,1
48.8,15,105,14,1
49,15,105,14,1
49.2,15,105,14,1
49.4,15,105,14,1
49.6,15,105,14,1
49.8,15,105,14,1
50,15,105,14,1
50.2,15,105,14,1
50.4,15,105,14,1
50.6,15,105,14,1
50.8,15,105,14,1
51,15,105,14,1
51.2,15,105,14,1
51.4,15,105,14,1
51.6,15,105,14,1
51.8,15,105,14,1
52,15,105,14,1
52.2,15,105,14,1
52.4,15,105,14,1
52.6,15,105,14,1
52.8,15,105,14,1
53,15,105,14,1
53.2,15,105,14,1
53.4,15,105,14,1
53.6,15,105,14,1
53.8,15,105,14,1
54,15,105,14,1
54.2,15,105,14,1
54.4,15,105,14,1
54.6,15,105,14,1
54.8,15,105,14,1
55,15,105,14,1
55.2,15,105,14,1
55.4,15,105,14,1
55.6,15,105,14,1
55.8,15,105,14,1
56,15,105,14,1
56.2,15,105,14,1
56.4,15,105,14,1
56.6,15,105,14,1
56.8,15,105,14,1
57,15,105,14,1
57.2,15,105,14,1
57.4,15,105,14,1
57.6,15,105,14,1
57.8,15,105,14,1
58,15,105,14,1
58.2,15,105,14,1
58.4,15,105,14,1
58.6,15,105,14,1
58.8,15,105,14,1
59,15,105,14,1
59.2,15,105,14,1
59.4,15,105,14,1
59.6,15,105,14,1
59.8,15,105,14,1
60,15,105,14,1
60.2,15,105,14,1
60.4,15,105,14,1
60.6,15,105,14,1
60.8,15,105,14,1
61,15,105,14,1
61.2,15,105,14,1
61.4,15,104,13.8667,0.990476
61.6,15,104,13.8667,0.990476
61.8,15,104,13.8667,0.990476
62,15,104,13.8667,0.990476
62.2,15,104,13.8667,0.990476
62.4,15,104,13.8667,0.990476
62.6,15,104,13.8667,0.990476
62.8,15,104,13.8667,0.990476
63,15,104,13.8667,0.990476
63.2,15,104,13.8667,0.990476
63.4,15,104,13.8667,0.990476
63.6,15,104,13.8667,0.990476
63.8,15,104,13.8667,0.990476
64,15,104,13.8667,0.990476
64.2,15,104,13.8667,0.990476
64.4,15,103,13.7333,0.980952
64.6,15,103,13.7333,0.980952
64.8,15,103,13.7333,0.980952
65,15,103,13.7333,0.980952
65.2,15,103,13.7333,0.980952
65.4,15,103,13.7333,0.980952
65.6,15,103,13.7333,0.980952
65.8,15,103,13.7333,0.980952
66,15,103,13.7333,0.980952
66.2,15,103,13.7333,0.980952
66.4,15,103,13.7333,0.980952
66.6,15,103,13.7333,0.980952
66.8,15,103,13.7333,0.980952
67,15,103,13.7333,0.980952
67.2,15,103,13.7333,0.980952
67.4,15,103,13.7333,0.980952
67.6,15,102,13.6,0.971429
67.8,15,102,13.6,0.971429
68,15,102,13.6,0.971429
68.2,15,102,13.6,0.971429
68.4,15,102,13.6,0.971429
68.6,15,102,13.6,0.971429
68.8,15,102,13.6,0.971429
69,15,102,13.6,0.971429
69.2,15,102,13.6,0.971429
69.4,15,102,13.6,0.971429
69.6,15,102,13.6,0.971429
69.8,15,103,13.7333,0.980952
70,15,103,13.7333,0.980952
70.2,15,103,13.7333,0.980952
70.4,15,103,13.7333,0.980952
70.6,15,103,13.7333,0.980952
70.8,15,103,13.7333,0.980952
71,15,104,13.8667,0.990476
71.2,15,104,13.8667,0.990476
71.4,15,104,13.8667,0.990476
71.6,15,104,13.8667,0.990476
71.8,15,104,13.8667,0.990476
72,15,105,14,1
72.2,15,105,14,1
72.4,15,105,14,1
72.6,15,105,14,1
72.8,15,105,14,1
73,15,105,14,1
73.2,15,105,14,
